_id,created_ID,description,title
61117caed6f9d1d8a124a856,4285762722,"This module is intended to extend the theory of EG-293 Aerodynamics & EG-335 Gas Dynamics and apply it in the context of aerodynamic design across a range of length scales, Reynolds and Mach numbers.  A number of case studies will be used to explore the concepts of aerodynamic design ranging from subsonic civilian aircraft to aerodynamic design in nature and hypersonic space vehicles.

The course is split into four sections: subsonic, transonic, supersonic and hypersonic.  By the end of the course students should have developed a good understanding of why aerospace vehicles operating in these different speed regimes with varying mission objectives look the way they do from an aerodynamic perspective.",EG-M90 Advanced Aerodynamics
61117caed6f9d1d8a124a860,2362482364,"The goal of this course is to provide the skills for science and engineering to meet the challenges of their future careers, whether they be in academia, industry, or as an entrepreneur. Irrespective of future careers engineers will be involved in projects and an awareness of the factors that enable a successful project is important for all team members. It should be recognized that the topics included in the course are not limited to scientists and engineers, they are useful for people in any careers. This course is not aimed at making you a certified project manager, but to provide the skills that will allow you to be a more effective project team member and also when you are dragged screaming and kicking into the role of accidental project manager.

With respect to human resources, the course will cover the basic concept of entrepreneurship before breaking down the essential elements of a business plan. The course will give the more entrepreneurial students guidance about how to go about commercialising their ideas and the less entrepreneurial students an understanding of what makes some of their colleagues tick. The learn by example approach adopted for this module guides the student through the complexities of financial and human resource management and encourages students to develop their own business plans. Students will also be introduced to the subject area of ethics within business. This module will also provide support on careers services with students creating CVs and Linked-In accounts.",EG-386 Engineering Management
61117caed6f9d1d8a124a861,2362482364,"The philosophy of this module is to teach students to think in terms of ""Appropriate Technologies""; just because we can do something, it doesn't mean that we should. This is especially important in the context of International Development and Development in general. Students will be tasked with identifying and challenging their assumptions by introducing them to a series of specialized guest speakers who are selected because of their unique professional history.

Speakers' topics and specialities range from (but not limited to):
*creating businesses
*raising funding for your idea
*carrying out innovation to save lives
*the role of government in technology development
*solving global problems with technology and innovation
*the upside and downsides to international development
*the role of art in engineering practice
*the role of ethics of engineering practice

This module will give students an overview of the role of engineering technology and innovation in society.  By understanding the process of technological development, transfer, implementation and commercialisation for different economic and political settings, students will be able to critically evaluate and assess where and how technology could have a positive impact in the context given.  Students will develop design concepts in response to a problem defined by industry, utilising appropriate engineering analysis methods and critically evaluate the success of the concept being developed.  Students will also consider how technology could be effectively transferred to be managed by stakeholders and commercialisation in long-term strategic development.","EGSM05 Engineering Technology, Innovation and Application"
61117cafd6f9d1d8a124a878,4285762722,The module provides an introduction to some of the problem solving techniques that can be used to address the type of problems that are encountered by aerospace engineers. The module will introduce students to the concepts of structured programming and software engineering. It will then use MATLAB to allow the students to practice using the techniques.,EGA118J Problem solving for Aerospace Engineers
61117cafd6f9d1d8a124a879,4285762722,"The module is a group design project for year 3 aerospace engineering students.  Students are required to design an aerospace vehicle from an initial set of mission requirements and constraints through concept design to detailed design and flight testing.  It requires students to draw on knowledge from a range of modules across the aerospace engineering course.  Each student will specialise in one of six areas: aerodynamics, structures, materials & propulsion, weight & performance, control systems or dynamics & stability.

Groups will be required to submit a series of group design reports at each stage in the design process as well as deliver presentations to the rest of the class. Each student will also take a turn acting as chief engineer and a reflective essay is required after the student's time as the chief engineer.

By the end of the module students should have an understanding of the process and complexities involved in designing an aerospace vehicle from scratch and appreciate the multi-disciplinary nature of this task.  Note that since this module is, in part, explicitly assessing students' ability to work effectively within a team environment the group submissions and peer review components of assessment cannot be excluded for extenuating circumstances.",EGA302A Aerospace Engineering Design 3
61117cafd6f9d1d8a124a87a,4285762722,This module extends the previous coverage of Fluid Mechanics and covers the fundamental equations governing aerodynamics and their application to aeronautical systems. Various analytical and computational methods of solving aerodynamic problems are covered. This will lead on to considerations of stability and instability in aircraft flight.,EGH303 Aerodynamics
61117cafd6f9d1d8a124a87f,2228573450,"The module introduces the students to the design and analysis of a number of common machine elements including drives and couplings, gears, bearings and power screws. Balancing of rotating machinery is also covered.",EG-269 Design of Machine Elements
61117cafd6f9d1d8a124a880,2228573450,"This module covers the essential mathematical and analysis skills that underpin the scheme. It covers functions, algebra, calculus, matrices.",EGH101 Engineering Analysis 1
61117cafd6f9d1d8a124a884,2362482364,"This module will give introduction on how engineering fits within the development context.  The module aims to develop students¿ understanding of the important factors which will play a role in the success of an engineering solution in a given context, and the myriad of the interdisciplinary skills required for effective delivery.",EGSM13 Engineering in Development Practice
61117cafd6f9d1d8a124a885,2362482364,"The philosophy of this module is to teach students to think in terms of ""Appropriate Technologies""; just because we can do something, it doesn't mean that we should. This is especially important in the context of International Development and Development in general. Students will be tasked with identifying and challenging their assumptions by introducing them to a series of specialized guest speakers who are selected because of their unique professional history.

Speakers' topics and specialities range from (but not limited to):
*creating businesses
*raising funding for your idea
*carrying out innovation to save lives
*the role of government in technology development
*solving global problems with technology and innovation
*the upside and downsides to international development
*the role of art in engineering practice
*the role of ethics of engineering practice

This module will give students an overview of the role of engineering technology and innovation in society.  By understanding the process of technological development, transfer, implementation and commercialisation for different economic and political settings, students will be able to critically evaluate and assess where and how technology could have a positive impact in the context given.  Students will develop design concepts in response to a problem defined by industry, utilising appropriate engineering analysis methods and critically evaluate the success of the concept being developed.  Students will also consider how technology could be effectively transferred to be managed by stakeholders and commercialisation in long-term strategic development.","EGSM33 Engineering Technology, Innovation and Application (ELM Pathway)"
61117cb0d6f9d1d8a124a8a1,4285762722,"This module is for Aerospace Engineers undertaking the Texas A&M exchange programme.  It replaces EG-264 (Computer Aided Engineering) and is split into two parts:

1) An analysis of the differences between studying engineering in the UK and in the USA (5 credits)

Students will be required compare and contrast studying Aerospace Engineering in the U.S. and the U.K. in terms of course content, academic culture, student life and social culture.  This will be assessed in two parts; a group presentation and an individual report.  Both of these will be assessed after the students return to Swansea from the exchange.



2) An introduction to SolidWorks

Students will be required to complete a self-guided coursework assignment which introduces them to SolidWorks CAD software.  The assignment will require the students to design a specified aerospace component and produce a report explaining the design process and their use of the SolidWorks software.",EGTX23 Engineering in Texas and CAE for Texas Exchange Aerospace Engineers (replacing EGA230)
61117cb0d6f9d1d8a124a8a2,4285762722,This module can only be undertaking at Texas A&M University as part of the undergraduate exchange program in aerospace engineering. The information in this module descriptor is for reference only and the student is referred to the module descriptor provided by the lecturer of the module upon arrival at Texas A&M for the exact details.,EGTX28 Aerospace Structures 1 (A&M 304)
61117cb0d6f9d1d8a124a8a3,4285762722,Null,EGTX32 Introduction to Flight (A&M 201)
61117cb0d6f9d1d8a124a8a8,2228573450,"This module covers the essential mathematical and analysis skills that underpin the scheme. It covers functions, algebra, calculus, matrices.",EGH101A Engineering Analysis 1
61117cb0d6f9d1d8a124a8a9,2228573450,"This module provides an introduction to Engineering Management and the use of Quality Systems within an engineering manufacturing environment. It covers underlying management theory, economic planning, resource management and a range of modern quality management processes.",EGH102 Business Management and Quality
61117cb1d6f9d1d8a124a8ca,2228573450,"This module provides an introduction to Engineering Management and the use of Quality Systems within an engineering manufacturing environment. It covers underlying management theory, economic planning, resource management and a range of modern quality management processes.","EGH102A Business, Management and Quality"
61117cb1d6f9d1d8a124a8cb,2228573450,This module gives an overview of the most important manufacturing methods in use for engineering components and structures. It covers methods suitable for both metallic and composite materials and will ensure students are able to make informed decisions on suitable manufacturing and assembly methods in a range of different situations. It includes both theoretical and practical work.,EGH103 Engineering Manufacturing Methods
61117cb2d6f9d1d8a124a8ee,2228573450,This module gives an overview of the most important manufacturing methods in use for engineering components and structures. It covers methods suitable for both metallic and composite materials and will ensure students are able to make informed decisions on suitable manufacturing and assembly methods in a range of different situations. It includes both theoretical and practical work.,EGH103A Engineering Manufacture
61117cb2d6f9d1d8a124a8ef,2228573450,"This module covers the science and engineering of metallic and composite materials used in aerospace applications. It covers the materials structure, processing and properties, especially the mechanical performance. It includes practical training in materials testing and data analysis.",EGH104 Materials and Design
61117cb2d6f9d1d8a124a8f3,1493790403,"The module focuses on the environmental impacts of human activity, industry, and energy consumption. With the global population soaring past 7 billion in an increasingly industrialised world, human activity is now affecting energy and material balances on a global scale. The next generation of engineers must appreciate the environmental impacts of current technology in order to engineer better solutions for the future.",EG-169 Environmental Awareness for Engineers
61117cb3d6f9d1d8a124a912,2228573450,"This module covers the use of computer aided design in Engineering. It includes theoretical aspects of the design process, practical training in the use of CAD software and a major exercise using the software to produce technical designs. The use of CAD underpins many aspects of Mechanical and Electrical Engineering and so this is a vital grounding in the subject.",EGH105 Computer Aided Engineering Design
61117cb3d6f9d1d8a124a913,2228573450,"To develop a detailed understanding of the design and performance of advanced electronic circuits.
This module provides an introduction to analog electrical circuit analysis and design and introduces the fundamentals of sensors, measurement, instrumentation and control in typical engineering applications.",EGH106 Electrical Circuits & Instrumentation
61117cb3d6f9d1d8a124a916,1493790403,"This module focuses on groundwater flow in aquifers, the transport of pollutants by groundwater flows, and the chemical and biological transformation of pollutants in the subsurface.",EGCM40 Pollutant transport by groundwater flows
61117cb3d6f9d1d8a124a930,7872784215,"This module aims at presenting the fundamental aspects of transport mechanisms of particles (suspended in fluids) and to illustrate the properties and external conditions that influence the flow of fluids through packed beds, the separation of multiphase systems, separation across phase boundaries in a variety of industrial situations.",EG-307 Particulate Systems
61117cb3d6f9d1d8a124a931,7872784215,"This module aims to present fundamental aspects of energy generation using low carbon technologies. 

The module will describe the following:
¿ Description of the concept of ""Hydrogen economy""; Hydrogen generation and purification; Power To Gas;
¿ Energy generation using fuel cells: Proton exchange fuel cells (PEMs), solid oxide fuel cells (SOFCs), molten carbonate fuel cells (MCFCs), phosphoric acid fuel cells (PAFCs), alkaline fuel cells (AFCs); methanol fuel cells (MeFCs).
¿ Solar energy generation: Silicon-based photovoltaic cells, Gratzel and Organic photovoltaic cells; Perovskite solar cells;
¿ Definition and description of batteries: Rechargeable batteries: Li-ion, Li-ion polymer, Na-ion, Na-air, and NiMH batteries; 
¿ Supercapacitors as energy generators. Wind and Tidal Energy generation; Geothermal Energy.",EGA323 Energy and Low Carbon Technologies
61117cb3d6f9d1d8a124a938,2228573450,"To develop a detailed understanding of the design and performance of electrical and electronic circuits.
This module provides an introduction to analog electrical circuit analysis and design and introduces the fundamentals of sensors, measurement, instrumentation and control in typical engineering applications.",EGH106A Electrical and Electronic Principles
61117cb3d6f9d1d8a124a939,2228573450,"The module provides an introduction to the underlying scientific methods that can be employed by engineers for the analysis of problems in Fluid Mechanics, Thermodynamics and Electromagnetics.",EGH107 Engineering Science
61117cb4d6f9d1d8a124a95c,2228573450,"This module provides a grounding in various aspects of Professional Engineering, covering practical and communication skills as well as behavioural aspects. It is assessed entirely on a pass / fail basis. The module is split into various aspects, including Computer-Aided-Design, workshop practice, electrical systems practice, communications skills and professional behaviours.",EGH108 Professional Engineering Practice
61117cb4d6f9d1d8a124a95d,2228573450,"This work-based project module will take place throughout the year and within the student¿s employing company. It will involve flexible learning and will incorporate many elements of the prior learning into a substantial project where there is significant scope for individual direction. It will be directed and supported by both industrial and academic supervisors. The project will focus on specific aspects of design and / or manufacture and will allow students to develop skills and understanding across all relevant areas. It will give an opportunity for students to take responsibility for the management and recording of the project progress.
Assessment will be by a combination of progress report, an oral presentation made to the academic/industrial supervisors/other employees and a final substantive project report.",EGH200 Project
61117cb5d6f9d1d8a124a97b,2228573450,"This work-based project module will take place throughout the year and within the student¿s employing company. It will involve flexible learning and will incorporate many elements of the prior learning into a substantial project where there is significant scope for individual direction. It will be directed and supported by both industrial and academic supervisors. The project will focus on specific aspects of design and / or manufacture and will allow students to develop skills and understanding across all relevant areas. It will give an opportunity for students to take responsibility for the management and recording of the project progress. Assessment will be by a combination of progress report, an oral presentation made to the academic/industrial supervisors/other employees and a substantive project report.",EGH200A Project
61117cb5d6f9d1d8a124a97c,2228573450,This module is a continuation of the level 4 module and enables students to understand the relationships of advanced mathematics and design in Engineering applications. It extends the mathematical tools considerably which forms a basis for more advanced aspects of engineering including structural analysis and aerodynamics.,EGH201 Engineering Analysis 2
61117cb6d6f9d1d8a124a99b,2228573450,This module is a continuation of the level 4 module and enables students to understand the relationships of advanced mathematics and design in Engineering applications. It extends the mathematical tools considerably which forms a basis for more advanced aspects of engineering including structural analysis and aerodynamics.,EGH201A Engineering Analysis 2
61117cb6d6f9d1d8a124a99c,2228573450,"This module provides a thorough introduction to the mechanics of flight. It covers the fundamentals of aircraft aerodynamics, performance, stability and control. The basic concepts and principles are derived and their application to specific problems is demonstrated. The module also provides an overview of fundamental fluid mechanics and the methods that can be employed by engineers for the analysis of basic problems involving stationary and flowing fluids.",EGH202 Flight Mechanics
61117cb7d6f9d1d8a124a9bc,2228573450,"This module provides a thorough introduction to the mechanics of flight. It covers the fundamentals of aircraft aerodynamics, performance, stability and control. The basic concepts and principles are derived and their application to specific problems is demonstrated. The module also provides an overview of fundamental fluid mechanics and the methods that can be employed by engineers for the analysis of basic problems involving stationary and flowing fluids.",EGH202A Flight Mechanics
61117cb7d6f9d1d8a124a9bd,2228573450,"This module covers various advanced manufacturing methods, including high speed forming, advanced machining and joining and manufacturing with composites and ceramics. It also covers computer aided manufacture and non-destructive testing with considerable practical work to reinforce these topics.","EGH203 Advanced Manufacture, CAM and NDT"
61117cb8d6f9d1d8a124a9db,2228573450,"This module covers various advanced manufacturing methods, including high speed forming, advanced machining and joining and manufacturing with composites and ceramics. It also covers computer aided manufacture and non- destructive testing with considerable practical work to reinforce these topics.","EGH203A Advanced Manufacture, CAM and NDT"
61117cb8d6f9d1d8a124a9dc,2228573450,"The module starts with an overview of the mechanics of materials and structures. It describes the way in which simple engineering components behave under the action of external forces or other actions such as thermal changes. It then progresses to consider the analysis of statically indeterminate structures. After a review of statics and stress resultants, energy methods of analysis are introduced leading to the calculations of deflection and deformation for frame structures. Consideration of dynamic forces is then covered including analysis of vibrating structures. Finally, computational analysis methods of structural analysis are introduced which will lead towards the use of finite element analysis.",EGH204 Structures and Stress Analysis
61117cb9d6f9d1d8a124a9f9,2228573450,"The module starts with an overview of the mechanics of materials and structures. It describes the way in which simple engineering components behave under the action of external forces or other actions such as thermal changes. It then progresses to consider the analysis of statically indeterminate structures. After a review of statics and stress resultants, energy methods of analysis are introduced leading to the calculations of deflection and deformation for frame structures. Consideration of dynamic forces is then covered including analysis of vibrating structures. Finally, computational analysis methods of structural analysis are introduced which will lead towards the use of finite element analysis.",EGH204A Stress Analysis and Dynamics
61117cb9d6f9d1d8a124a9fa,2228573450,"This module introduces circuit elements and control systems:
 introduces circuit elements such as transistors and FETs and shows how they can be used as amplifiers and switches.The amplification and bias conditions for transistor amplifiers are analysed and discussed in detail.

Electronic Circuits:
Circuit elements necessary for building operational amplifiers such as the long tailed pair and the current mirror are analysed, and a complete circuit for an operational amplifier is discussed.
Some applications of operational amplifiers such as the function generator and  instrumentation amplifier are introduced with practical applications.
Circuits using MOSFETs for logic and analogue switches are described.


Control Systems:
The module introduces the topic of feedback control systems and presents methods of modelling that lead to transient, steady state and stability performances in control systems. An emphasis is placed on links between time responses and complex frequency domains. Principal topics are feedback systems, focusing on the system characteristic equation and its solution.  There is an emphasis on  the root-locus approach in studying stability conditions  and compensation design. The overall aim is to understand and be able to apply basic techniques for the analysis and design of feedback control systems",EGH205 Electronic Circuits and Control
61117cb9d6f9d1d8a124a9ff,9926386985,"This module will meet the challenge of transition to Higher Education from Further Education.  Students will be guided in the essential skills to successfully engage with Chemistry in Higher Education, building competence through guided study in Chemistry in group work, basic laboratory safety and practical skills, record keeping and writing of technical reports, peer tuition, note taking, using and giving feedback, mathematics, data analysis, information handling, and coding.

The module will have a variety of formative assessment opportunities and summative assessments that include writing of technical reports, a presentation, a practical-based assessment, and a reflective account",CH-122 Chemical Thinking
61117cb9d6f9d1d8a124aa00,9926386985,"This module will introduce students to the three broad employment areas for chemistry: research, teaching or industrial positions.  The lecture portion will cover fundamental aspects of being a professional chemist including safety, report writing, project management, and teaching skills.  Students will then spend 60 hours with research faculty, on an industrial field trip or serving as a teacher's aide.

Assessment will be by coursework and a written report.",CH-127 Chemical Practice
61117cbad6f9d1d8a124aa18,2228573450,"This module introduces circuit elements and control systems: introduces circuit elements such as resistors, capacitors, diodes, transistors and FETs and shows how they can be used as amplifiers and switches. The amplification and bias conditions for transistor amplifiers are analysed and discussed in detail. Electronic Circuits: Circuit elements necessary for building a range of control circuits and amplifiers, such as the long tailed pair and the current mirror are analysed, and a complete circuit for an operational amplifier is discussed. (6.5a, b, f,  g)Use of standard electrical design software (9.1f) Some applications of operational amplifiers such as the function generator and instrumentation amplifier are introduced with practical applications. (6.5e, 9.1aCircuits using MOSFETs for logic and analogue switches are described. Electrical Power Circuits: DC / AC systems, common components, design of electrical circuits for power systems including considerations of load and heat dissipation. (6.5g, 9.1b, 9.1e)Instrumentation and Control Systems: The module introduces the range of instrumentation and measurement systems available, the topic of feedback control systems and presents methods of modelling that lead to transient, steady state and stability performances in control systems. An emphasis is placed on links between time responses and complex frequency domains. Principal topics are feedback systems, focusing on the system characteristic equation and its solution. The overall aim is to understand and be able to apply basic techniques for the analysis and design of feedback control systems. (9.1k, 9.6a, b).","EGH205A Electrical Circuits, Control and Instrumentation"
61117cbad6f9d1d8a124aa19,2228573450,"This module deals with the significance of computational methods in various aspects of Engineering. The first part covers the use of numerical analysis including integration by MATLAB and an introduction to Finite Element Analysis (FEA) by using Solidworks. The former will involve some programming which is covered both in general terms and in specifics with Matlab. The use of CAD will be extended to more advanced applications, including stress analysis of one-dimensional beam structures and two dimensional structures, etc. The use of database systems in Engineering is also covered, including database design, data analytical methods and cyber-security aspects.",EGH207 Computer Aided Engineering
61117cbad6f9d1d8a124aa1f,9926386985,"3rd year projects are the opportunity to bring all you've learnt during your degree together and apply that knowledge to solve a problem. In Swansea these projects can be embedded in active research groups across the colleges of science, engineering or medicine, allowing you to build a network and experience in your chosen specialism within the chemical sciences. 
These projects are your opportunity to demonstrate to employers that you have a full understanding of your course and are able to direct your own studies, manage an independent research project and effectively communicate your findings. 
This selection suggests an interest in a project embedded within a research group in engineering, focusing on materials chemistry or chemical engineering",CH-344 Chemistry Project
61117cbad6f9d1d8a124aa20,9926386985,"MChem projects are the defining feature of the integrated masters with a chance to contribute research work of potentially publishable standard to an active research group within the University
In Swansea these projects can be embedded in active research groups across the colleges of science, engineering or medicine, allowing you to build a network and experience in your chosen specialism within the chemical sciences. 
These projects are an excellent way of managing the transition on to your next destination after undergraduate study, whether that is a postgraduate research studentship or into employment.
The skills developed in the MChem projects demonstrate the ability to successfully deliver all aspects of a 60 credit research project and on exit you will have demonstrated the academic equivalence and begun developing the other skills required for entry into professional development schemes leading to chartership.
This selection suggests an interest in a project embedded within a research group in medicine, focusing on biochemistry, drug discovery or mass spectrometry for example.",CH-410 Medicinal MChem Research Project
61117cbad6f9d1d8a124aa21,9926386985,"This is a seminar-based module that provides an introduction to the world of research, innovation and entrepreneurship, where students apply their chemical knowledge to tackle important scientific, societal and industrial challenges. Seminars and workshops will be provided partly by departmental staff and partly by invited external speakers including academics, industry professionals, grant-writing advisors, technology transfer officers, patent lawyers, venture capitalists, accomplished entrepreneurs and start-up CEOs and CTOs. The seminars will cover a broad range of complementary topics that are required to fund, manage and grow an academic or entrepreneurial project. Speakers will share their career path, failures, successes and how they and others have used their skills and ingenuity to have an impact on worldwide and local problems that society is facing. Some speakers could also provide a challenge or a case study for the students to work on and share with classmates. From these seminars, students will build up a strong portfolio of knowledge and transferable skills that they will then use to write a grant or a business proposal on a topic of their choosing, guided by three mentor meetings to (1) discuss the broad topics before the specific problem is picked, (2) discuss the chosen problem before the proposal is written, and (3) discuss students¿ progress on the proposal. At the end of the module, they will pitch their project to a panel, where they will be questioned on their science, originality, business plan, budget, and impact.",CH-414 Scientific innovation and entrepreneurship
61117cbad6f9d1d8a124aa36,5443167864,"This module offers a balanced, streamlined one-semester introduction to Engineering Statistics that emphasises the statistical tools most needed by practicing engineers. Using real engineering problems with real data taken from engineering journal publications, students see how statistics fit within the methods of engineering problem solving. The module teaches students how to think like an engineer when analysing real data. 

Assignments and Quizzes, answered through Canvas, tailored to each engineering discipline, are intended to simulate problems that students will encounter professionally during their future careers. Emphasis is placed on Excel as a computer environment for tackling engineering problems that require the use of statistics.",EG-285 Statistical Techniques in Engineering
61117cbad6f9d1d8a124aa37,5443167864,"The goal of this course is to provide the skills for science and engineering to meet the challenges of their future careers, whether they be in academia, industry, or as an entrepreneur. Irrespective of future careers engineers will be involved in projects and an awareness of the factors that enable a successful project is important for all team members. It should be recognized that the topics included in the course are not limited to scientists and engineers, they are useful for people in any careers. This course is not aimed at making you a certified project manager, but to provide the skills that will allow you to be a more effective project team member and also when you are dragged screaming and kicking into the role of accidental project manager.

With respect to human resources, the course will cover the basic concept of entrepreneurship before breaking down the essential elements of a business plan. The course will give the more entrepreneurial students guidance about how to go about commercialising their ideas and the less entrepreneurial students an understanding of what makes some of their colleagues tick. The learn by example approach adopted for this module guides the student through the complexities of financial and human resource management and encourages students to develop their own business plans. Students will also be introduced to the subject area of ethics within business. This module will also provide support on careers services with students creating CVs and Linked-In accounts.",EG-386 Engineering Management
61117cbad6f9d1d8a124aa39,2228573450,"This module covers the science and engineering of metallic and composite materials used in aerospace applications. It covers the materials structure, processing and properties, especially the mechanical performance. It includes practical training in materials testing and data analysis.",EGH208 Engineering Materials
61117cbad6f9d1d8a124aa3a,2228573450,"This research project module will cover the entire year and be completed in the summer period within the student¿s employing company. It will involve flexible learning and will incorporate many elements of the prior learning into a substantial research project where there is significant scope for individual direction. It will be directed and supported by both industrial and academic supervisor. 
Assessment will be by a combination of progress report, an oral presentation made to the academic and industrial supervisors as well as other employees and a final substantive project report.",EGH300 Research Project
61117cbbd6f9d1d8a124aa40,9926386985,"This module introduces the key themes of polymer chemistry, degradation mechanisms and monitoring via molecular spectroscopy.  The module aims to introduce participants to the fundamentals of measurement in the context of their own photodegraded, weathered samples.  There will be theory based lectures, followed by practical classes utilizing own samples and then workshops around interpretation of data produced.",EGAP01 Practical FTIR Molecular Spectroscopy of degrading organic coatings
61117cbbd6f9d1d8a124aa53,5443167864,"Introduction to the financial appraisal of engineering projects including financial accounting, models of investment appraisal, risk and risk management, and capacity optimisation in the face of uncertainty. Coping with such uncertainty requires a basic understanding of techno - economic forecasting techniques.",EGSM08 Economic Appraisal of Engineering Projects
61117cbbd6f9d1d8a124aa54,5443167864,"This module introduces the engineering student to the techniques available for designing and implementing efficient linear and nonlinear industrial experiments.  Participants will also be made aware of the limitations present in standard Taguchi experimental designs and how to use the results from such experiments to control and optimize complex manufacturing processes that are either linear or non linear in nature. emphasis is placed on reducing process variation whilst maintaining desired material properties. 

These techniques are illustrated using the ausforming and other processes for the production of high strength steels and a case study on friction welding.",EGSM09 Industrial Process Control and Optimisation
61117cbcd6f9d1d8a124aa57,2228573450,"This module is designed to equip studying engineers with the managerial skills and business acumen that will be needed by technically trained engineers within industrial companies to help turn technological innovations into profitability. This module familiarises the student with the aims, objectives and methods of industry and commerce and students will learn how to build models for various aspects of financial and operations management.
The numerous illustrations used throughout helps guide the student through the complexities of business.
Assessment will be via a case study, if possible linked to the workplace with supervision from both academic and industrial staff.",EGH301 Engineering Management
61117cbcd6f9d1d8a124aa58,2228573450,The module addresses business drivers and how these define the design of a manufacturing system. The module also includes methods for developing and optimising manufacturing processes and systems and the implementation of automation and robotics to manufacturing.,EGH306 Manufacturing Optimisation and Automation
61117cbdd6f9d1d8a124aa73,2228573450,"This module aims to introduce the components within Power Networks and discuss their operation in multiphase balanced and unbalanced conditions; and, discuss the application and operation of differing Power Conversion methods in single and three phase systems.",EGH312 Power Systems
61117cc6d6f9d1d8a124ab6a,6159050558,"The module is where this program ultimately culminates with the final development stages and realisation of a team based project (as defined at the recruitment stage) with individual aspects considered and assessed as a final dissertation submission. The nature of the dissertation will be dependent on the nature of the specialisation of the participant.

During the period of this module, a preparatory period will be followed by participants spending (or utilising remote engineering techniques) a period of circa. 3 weeks in-country delivering the project, with support from academic team leads and other supporting staff, stakeholders or collaborators. This will be concluded with a debrief and final dissertation writing period.",EG-D10 Team Project & Individual Dissertation
61117cc6d6f9d1d8a124ab6b,6159050558,"The module is where this program culminates with the final development stages and realisation of a team based project with individual aspects considered and assessed as a final dissertation submission. The nature of the dissertation will be dependent on the nature of the specialisation of the participant.

During this module, a preparatory period will be followed by participants spending (or utilising remote engineering techniques) a period of circa. 3 weeks in-country delivering the project, with support from academic team leads and other supporting staff, stakeholders or collaborators. This will be concluded with a debrief and final dissertation writing period, a group presentation and an individual viva voce.",EG-D11 Team Project & Individual Dissertation (Engineers)
61117cc7d6f9d1d8a124ab7e,6159050558,"A Masters level course to deliver knowledge and skills on how to write and submit scientific papers and reports. The course requires that the students prepare multiple reports focused on specific aspects involved in preparing a draft publication of journal quality. Research data is gathered and, subject to suitable data analysis, is used to write a draft publication. In addition to this, a graphical abstract for a highly cited paper in a relevant chosen field needs to be prepared, as does a letter to an editor. For the paper writing, data is gathered from laboratory-based work and the students must analyse the data and write up the results as a suitable manuscript. They must make a reasoned choice of journal; then follow the format required by that specified journal and its instructions. They must present results appropriately and of the correct quality and then describe and discuss these. The students must also prepare a substantial literature survey (up to 5000 words) on a topic in chemical or biochemical engineering. The course is designed as such so there are multiple smaller assignments prior to the substantial literature review so students can learn and improve through the duration of the course.",EGCM01 MSc Research Practice
61117cc7d6f9d1d8a124ab7f,6159050558,"The module is the first of two that involve the development, synthesis and application of scientific, engineering, personal, professional and project management skills to deliver an approach to a solution of the specific group and individual projects.

It will require and develop self-organisation skills and the critical evaluation of options and results, as well as developing technical and specialist knowledge around sustainable engineering solutions in the project area. 

This module is focused on creative techniques including human-centred design and design thinking techniques.",EGSM17 Concept Development and Application Pt1
61117cc8d6f9d1d8a124ab92,6159050558,"The module is the second part of two that involve the application of personal, professional, project management and both ¿library¿ and field based research skills to develop an approach to the solution of the specific group and individual projects, 

The participant will gain experience in working independently and in a group on the team and individually assigned element of the project, utilising basic accepted planning procedures. 

This second part is ¿in-country¿ (field) based and will be approximately one week in duration. During this period, participants will gather field data through community engagement to ensure key stakeholder and end user requirements are met. Consideration will also be given to impact evaluation and monitoring and a revised project plan will be developed.

It will require and develop self-organisation and the critical evaluation of options and results, as well as developing technical knowledge in the chosen topic, all in a ¿real¿ field environment.",EGSM20 Concept Development and Application Pt2
61117cc8d6f9d1d8a124ab93,6159050558,"The module has been designed to promote the role of circular economy and sustainable engineering within industry, commerce and society. It will equip graduates with the knowledge and skills to help industry and commerce to reduce their environmental impacts and support the objectives of sustainable development.",EGSM23 Circular Economy and Sustainable Engineering
61117cc9d6f9d1d8a124aba6,6159050558,"The module has been designed to promote the role of circular economy and sustainable engineering within industry, commerce and society. It will equip graduates with the knowledge and skills to help industry and commerce to reduce their environmental impacts and support the objectives of sustainable development.",EGSM27 Circular Economy and Sustainable Engineering (ELM Pathway)
61117ccfd6f9d1d8a124ac45,4135783280,"Materials developed and used for energy generation and storage are critical to all aspects of the Trilema and the large amounts of UKRI funding available reflect the challenges faced by Materials Scientists in their respective fields.

This module starts with some introductory lectures on the importance of Materials for Energy Production, Storage and Usage. The module is student led and students will have an opportunity to choose the energy sector that most interests them. They will then conduct an individual literature search to find a particular filed of materials research that is critically important to their chosen energy sector and more importantly, the Energy Trilema (i.e issues related to energy security, energy equity, and environmental sustainability). In groups the students will then decide which field to base their assessment on. This involves several group-work tasks and self assessment exercises. For example, the students are required to produce a poster, based on a research paper of their choice. Self and peer assessment will be used throughout and guest lecturers will give their perspectives on energy materials research.

After the group work task are complete short practical sessions (5 x 3 hours) where the students will be introduced to lab-scale manufacture of energy materials devices - namely dye-sensitised solar cells and supercapactitors. This will introduce the students to many of the manufacturing methods that are used for a range of lab scale energy technologies. 

The module will be 100% continually assessed throughout the semester",EG-218 Materials for Energy
