_id,about,available_for,created_ID,first_name,last_name,location,title
61117c4fd6f9d1d8a1249963,"[""<p>Dr Sanjiv Sharma received his PhD on the development of analytical methods for determination of certain pharmaceuticals and their metabolites using miniaturised separation system in 2001. His PhD supervised by <a title=\""PhD Supervisor\"" href=\""https://in.linkedin.com/in/dr-sunil-kumar-sanghi-44b95a27\"" target=\""_blank\"">Dr Sunil Kumar Sanghi</a>, was  a part of an Indo- European Community joint research project on miniaturised separation system in collaboration with University of Amsterdam. He then performed postdoctoral research in the areas of high throughput sequencing, clinical proteomics and miniaturised analytical systems in France and Germany from 2001-2004. In 2004, he was awarded a Chevening Technology Fellowship to work with<a title=\""Postdoc Supervisor\"" href=\""https://www.chab.ethz.ch/en/research/faculty/person-detail.html?persid=179683\"" target=\""_blank\""> Professor Andrew deMello</a> on microfluidic microreaction systems in the Department of Chemistry at Imperial College London.</p>"",""<p>On completion of his fellowship he joined the Institute of Biomedical Engineering, Imperial College London to work with <a title=\""Mentor\"" href=\""http://www.imperial.ac.uk/people/t.cass\"" target=\""_blank\"">Professor Tony Cass</a> in the area of Bionanotechnology and Biosensors. Here he developed minimally invasive microneedles, from photolithographic fabrication to high throughput fabrication, taking these microneedles from the lab to the clinic . Sanjiv was involved in a NIHR (i4i) funded research project involving clinical studies in healthy volunteers and participants with T1D with renowned Endocrinologist Clinicians; <a title=\""Clinical Collaborator\"" href=\""http://www.imperial.ac.uk/people/d.johnston\"" target=\""_blank\"">Professor Desmond Johnston</a> and <a title=\""Clinical Collaborator\"" href=\""http://www.imperial.ac.uk/people/nick.oliver\"" target=\""_blank\"">Professor Nick Oliver</a>. He has published over 50 research articles and has patents filed in Germany, UK and the United States.</p>"",""<p>Sanjiv is currently a Senior Lecturer in Medical Engineering in the College of Engineering at Swansea University. At Swansea, he is working on therapeutic drug delivery and diagnostic (<em>theranostic</em>) applications of polymeric microneedles.</p>""]",Null,6312147027,Sanjiv,Sharma,"[""Office - 420"",""Fourth Floor"",""Engineering North"",""Bay  Campus""]",Dr
61117c50d6f9d1d8a1249999,"[""<p>Dr Rolland Completed his MEng in 2003 and graduated to his PhD in 2008. His research historically focuses on the validation of numerical methods for use in industrial applications.</p>"",""<p>As a post-graduate, Dr Rolland Worked on powder compaction modelling with the Finite Element Method, validating large deformation models and deploying them to industrial sponsors.</p>"",""<p>In his post-doctoral research, Dr Rolland worked chiefly on Computational Fluid Dynamics with applications mainly in wind energy and blood flow modelling, while retaining links in the manufacturing industry. He became a project manager for ASTUTE at Swansea University in 2013 and entered the academic contingent in 2016.</p>"",""<p>Dr Rolland has supervised post-graduate and doctoral work in collaboration with industry. His leading role in the College’s year in Industry scheme gives him the pleasure of seeing undergraduates grow into young professionals.</p>"",""<p>He is always seeking new opportunities for industry collaborations at undergraduate, post-graduate and post-doctoral levels. </p>""]",Available For Postgraduate Supervision,8494325981,Sam,Rolland,"[""Academic Office - A_020"",""Ground Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c52d6f9d1d8a12499f4,"[""<p>Dr Manolesos is a Senior Lecturer in Aerospace Engineering and he is the Swansea University Wind Tunnel manager. His research interests include separated flows and separation control, drag reduction and flatback airfoils, wind turbine aerodynamics and aeroelasticity, aeroacoustics and atmospheric boundary layer flows.</p>"",""<p>He likes to use both experimental and numerical tools in a complementary manner, combining the strengths of the two approaches. Before he started his academic career, he worked as an aerodynamicist for Formula 1 teams (Red Bull Racing and Renault Formula 1 Team).</p>""]",Null,9819051950,Marinos,Manolesos,"[""Academic Office - A_122"",""First Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c53d6f9d1d8a1249a0f,"[""<p>Anji Reddy Munnangi</p>""]",Null,6153335933,Anji,Munnangi,[],Dr
61117c53d6f9d1d8a1249a10,"[""<p>Igor Sazonov is a Senior Lecturer in Engineering at Swansea University.</p>""]",Null,4982524421,Igor,Sazonov,"[""Academic Office - A_209"",""Second Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c54d6f9d1d8a1249a26,"[""<p>Dr Vasilios Samaras is a Senior Lecturer at Swansea University and member of the Engineering Employability team. He has more than fourteen years of experience with large diameter thermoplastic pipe systems and has been heavily involved with the structural design of largescale flood alleviation projects, sewage treatment works and marine pipelines in the UK and around the world.</p>"",""<p>Prior of joining Swansea University, Dr Samaras was the Technical Director at Asset International Ltd, the UK’s biggest manufacturer of large diameter HDPE (High Density Polyethylene Pipes). He has written numerous technical articles which have been published in renowned water and construction industry related journals, as well as co-authoring and presenting papers at prominent European and International conferences on topics ranging from structural and environmental performance of plastic pipes systems to the innovative use of these products in the construction industry.</p>"",""<p>Dr Samaras is an active member of the BSI (British Standards Institute) committee for buried pipe design and has worked as an expert evaluator for European Commission on FP7 Evaluation Water Innovation and Demo as well as the Horizon2020 Water Innovation Programme.</p>"",""<p>Dr Samaras is a Chartered Engineer and Fellow of the Institute of Mechanical Engineers in the UK. He is also member of FEANI (Federation of European Association National Engineers) and member of IntPE (International Professional Engineers).</p>"",""<p>He also holds an MBA and in his previous role was heavily involved in reviewing and setting business strategy.</p>""]",Null,6761527887,Vasileios,Samaras,"[""Academic Office - A_021"",""Ground Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c54d6f9d1d8a1249a28,"[""<p>Leo Prakash</p>""]",Null,2273145851,Leo,Prakash,"[""Academic Office - A209"",""Second Floor"",""Engineering East"",""Bay  Campus""]",Dr
61117c54d6f9d1d8a1249a29,"[""<p>Yon Ju-Nam</p>""]",Null,8849962934,Yon,Ju-Nam,"[""Academic Office - C_215"",""Second Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c58d6f9d1d8a1249ad5,"[""<p><strong></strong><strong>Research:</strong></p>"",""<p>Reducing greenhouse gas emission is no longer a choice, but an urgency to save the planet from a catastrophe. Decarbonisation of power systems, as a major source of carbon dioxide emission, plays a vital role in achieving the targets and save the planet from a human-made disaster.</p>"",""<p>Since 2007 Dr Fazeli’s research has been focused on the integration and control of renewable energy with the power systems.</p>"",""<p>The ever-increasing penetration of renewable energy units has been causing numerous challenges for the network operators and has put the power networks on the verge of instability. Balancing the intermittent generation with demand, reduction in the system inertia, and reduction in the Short Circuit Level are just couple of challenges that power networks encounters as more renewables are integrated with the grid.</p>"",""<p>Dr Fazeli’s research aims to provide innovative solutions for these challenges, in order to enable a carbon-free electricity network. </p>"",""<p>Because of his research on Virtual Synchronous Machines, Dr Fazeli was invited by National Grid (ESO) to join their VSM expert workgroup, where he contributed in developing the technical specifications for VSMs.</p>"",""<p>Dr Fazeli is also the founder/director of Innoverters-Ltd, a Swansea University spin-out, aiming to provide consultancy and innovative solutions for challenges of future power systems (based on his inventions).</p>"",""<p><strong>Teaching:</strong></p>"",""<p>Dr Fazeli’s teaching approach, which is student orientated, utilizes “Blended Learning” methods to provide students with a variety of resources for a deep and better learning. For example, Dr Fazeli records all his lectures, uploads the lecture notes in advance, and incorporates modelling with MATLAB-SIMULINK to his lectures. </p>""]",Null,1431156887,Meghdad,Fazeli,[],Dr
61117c59d6f9d1d8a1249af3,"[""<p>Chris Jobling is the Portfolio Director for Electronic and Electrical Engineering in the College of Engineering.</p>"",""<p>He is also a Chartered Engineer and Member of the Institution of Engineering Technology (IET). As a volunteer with the IET,  he acts as Student Advisor for the IET at Swansea University; is Secretary of the Wales South West Local Community Committee, and is an Accreditor of Higher Education Institutions.</p>""]",,4312427619,Chris,Jobling,"[""Academic Office - B206"",""Second Floor"",""Engineering East"",""Bay  Campus""]",Dr
61117c5ad6f9d1d8a1249b27,"[""<p>Dr Spencer Jeffs <em>MEng (Hons) PhD CEng MIMMM PGCHE FHEA</em> is an academic based in the Institute of Structural Materials as part of the <a href=\""/engineering/research/materials-research-centre/\"">Materials Research Centre</a>.</p>"",""<p>Dr Jeffs' research interests align predominantly to the fundamental characterisation of materials for gas turbine applications, including titanium alloys, nickel base superalloys, advanced high strength steels and ceramic matrix composites material systems investigating relationships between processing, microstructure and properties. Research is conducted employing a range of advanced experimental, analysis and computational techniques including mechanical and miniaturised testing, electron microscopy and X-ray CT alongside close collaboration with industrial and academic partners. </p>"",""<p>Teaching across both the <a href=\""/undergraduate/courses/engineering/aerospace-engineering/\"">aerospace</a> and <a href=\""/undergraduate/courses/engineering/mechanical-engineering/\"">mechanical</a> engineering portfolios, as well as being the admission tutor for aerospace, Dr Jeffs is Chartered Engineer and recognised as a Fellow of the Higher Education Academy along with a postgraduate certificate in teaching in higher education. </p>""]",Null,3562453004,Spencer,Jeffs,[],Dr
61117c5ad6f9d1d8a1249b29,"[""<p>Dr Yuzheng Guo is a Senior Lecturer in the College of Engineering at Swansea University.</p>""]",Null,4050264202,Yuzheng,Guo,[],Dr
61117c5ad6f9d1d8a1249b2a,"[""<p>My research interests lie in the wide and interdisciplinary areas of soft polymeric and active functional materials from experiments to computational modelling. I have been active in the areas of biological tissue modelling and polymeric material characterizations. Recently I am interested in responsive gels (e.g. hydrogels, ferrogels) and self-healing soft materials. I have obtained research grants from industry for energy harvesting using electro-active polymers from Ocean Waves in the Wales Coast.</p>""]",Null,5097924645,Mokarram,Hossain,"[""Academic Office - A_210"",""Second Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c5bd6f9d1d8a1249b4a,"[""<p>Dr Amit Das is a Senior Lecturer at Swansea University.</p>""]",Null,2497669132,Amit,Das,"[""Academic Office - A206"",""Second Floor"",""Engineering East"",""Bay  Campus""]",Dr
61117c5cd6f9d1d8a1249b62,"[""<p>Dr Rob Daniels is a Senior Lecturer at the College of Engineering, Swansea University.</p>""]",Null,9778929215,Rob,Daniels,[],Dr
61117c5ed6f9d1d8a1249bb7,"[""<p>Dr Charlie Dunnill works in the <a href=\""http://www.esri-swansea.org/en/the-team.htm?id=5Cheers\"" target=\""_blank\"">Energy Safety Research Institute</a> (ESRI) and has many interests in the field of energy.<br><br>Primarily Dr Dunnill's focus is in utilising Hydrogen as an energy vector for renewable energy.<br><br>His work with hydrogen production and management technology including photocatalytic materials that can be used for the generation of hydrogen and hydrogen detectors.</p>""]",Null,2362482364,Charlie,Dunnill,"[""Office - 211"",""Second Floor"",""Energy Safety Research Institute"",""Bay  Campus""]",Dr
61117c60d6f9d1d8a1249bf3,"[""<p>Dr Timothy Davies' interests range from radio frequency circuits in previous employment and early career, through microprocessor applications and image processing.</p>"",""<p>Practical work has always been at the centre of his teaching, and at the time of writing he is involved with five laboratory modules in the College of Engineering. This includes the very successful Group Design exercise for second year Electrical students, which involves small teams of students designing and building small, two-wheeled robots which are programmed to fulfil a number of set tasks.</p>"",""<p>Dr Davies is a licensed Radio Amateur and currently hold the university club callsign, GW3UWS.</p>""]",Null,3993732881,Timothy,Davies,"[""Academic Office - B207"",""Second Floor"",""Engineering East"",""Bay  Campus""]",Dr
61117c62d6f9d1d8a1249c2d,"[""<p class=\""description\"" data-v-35157038=\""\"">Dr Hollie Cockings is a Senior Lecturer in Metallurgy within the College of Engineering, Swansea University and is sponsored by Tata Steel UK.</p>"",""<p class=\""description\"" data-v-35157038=\""\"">Dr Cockings' research interests vary within the area of materials engineering, but her expertise lies in high temperature environmental degradation and fatigue in structural materials and surface hardening treatments (such as shot peening) for design against fatigue. Her research to date has spanned from novel test method development, high temperature corrosion fatigue in power generation alloys (such as Ni-based superalloys), failure analysis of metallic materials as well as advanced characterisation of surfaces, residual stresses and plastic deformation.</p>"",""<p class=\""description\"" data-v-35157038=\""\"">Hollie is currently the academic Project Manager of the EPSRC Rapid Alloy Prototyping Prosperity Partership, working alongside Tata Steel and Warwick Manufacturing Group, which aims to accelerate the innovation cycle of steel products by creating a novel alloy development and process optimisation method. In particular, from a technical focus, Hollie is interested in oxidation during high temperature processing and assessing the mechanical properties and representitive behaviour of new alloys developed under this project. </p>"",""<p class=\""description\"" data-v-35157038=\""\"">Dr Cockings' previous experience in advanced environmental testing has also allowed for translation into simulating laboratory-scale steel making processes for resource efficiency, decarborisation and the circular economy. With this, Hollie is supervising EngD students that aim to reduce the environmental impact of steel-making operations within the UK.</p>""]",Null,1103847708,Hollie,Cockings,[],Dr
61117c62d6f9d1d8a1249c2e,"[""<p>Dr Llion Marc Evans holds an <a href=\""http://gow.epsrc.ac.uk/NGBOViewGrant.aspx?GrantRef=EP/R012091/1\"">EPSRC Manufacturing Research Fellowship</a> (2018-2023) at the <a href=\""http://www.swansea.ac.uk/engineering/zcce/\"">Zienkiewicz Centre for Computational Engineering</a>, College of Engineering, Swansea University. His main research interests are image-based modelling using the finite element method (IBFEM) and its application in high-value manufacturing (HVM).</p>"",""<p>Dr Evans completed his PhD at the School of Materials, University of Manchester in 2013. During which time he was part of the ‘<a href=\""http://www.fusion-cdt.ac.uk/\"">Fusion Doctoral Training Network</a>’ and awarded a CASE studentship by <a href=\""http://www.ccfe.ac.uk/\"">Culham Centre for Fusion Energy</a> (CCFE). Since 2009 Dr Evans has worked on developing techniques for ‘Image-Based Finite Element Method’, a process which converts three-dimensional data (e.g. X-ray tomography) into high resolution simulations thus capturing features such as manufacturing defects. A major part of this work has been to adapt the <a href=\""http://parafem.org.uk/\"">ParaFEM</a> simulation software for his work. This code is capable of handling FE meshes with hundreds of millions of elements by running over thousands of cores on supercomputers.</p>"",""<p>After his PhD Dr Evans worked at the <a href=\""https://www.gov.uk/government/organisations/uk-atomic-energy-authority\"">UK Atomic Energy Authority</a> (UKAEA) applying the IBFEM technique to investigate the manufacturing process for high heat flux components being designed for DEMO, the first demonstrational fusion power plant. He also used his background in X-ray tomography to contribute to the FP7 AMAZE project in additive manufacturing. He held the CCFE Fellowship (2013-2015), followed by a H2020 <a href=\""https://www.euro-fusion.org/\"">EUROfusion</a> Researcher Grant (2015-2017).</p>"",""<p>Through the EPSRC Manufacturing Research Fellowship his work focusses on industrial application of IBFEM for Virtual Qualification. This research is in collaboration with Airbus Defence &amp; Space, Diamond Light Source, Synopsys, TWI, UKAEA and University of Manchester.</p>""]",,7548692994,Llion,Evans,[],Dr
61117c62d6f9d1d8a1249c30,"[""<p>Dr Curtis’ interests involve the development of advanced rheometry for the study of Complex Fluids.<br><br>His work on advanced manufacturing and healthcare applications involves techniques for studying fluid microstructural responses to flows under conditions of manufacturing process and clinical relevance.<br><br>His rheometric, imaging and molecular dynamics simulation studies of biopolymers have involved combined viscoelastic and spectral analysis of gel network development and have contributed to improved understanding of blood clot evolution.<br><br>He is also developing NMR and microrheometric methods for studying flow within soft solids and complex fluids.</p>""]",Null,1024269403,Daniel,Curtis,[],Dr
61117c63d6f9d1d8a1249c51,"[""<p>The main aim of Dr Croft's research has been to develop efficient and accurate techniques for the solution of computational fluid dynamics (CFD) problems in real life geometries. The approach taken has been to extend the Finite Volume approach (FV), which offers a highly efficient solution procedure on Cartesian meshes, to handle the unstructured meshes required to represent the geometries present in engineering applications. The resulting software has been used in a wide range of application areas but has been primarily employed to simulate processes within metals processing industries. These processes require the solution of not only CFD but also may involve structural deformation, electro-magnetic effects, particulate phases, chemical reactions and radiation effects all off which have been resolved in a single software framework.<br><br>The principle approach Dr Croft has taken to extend the FV method to unstructured meshes has been based on the collocated cell centred technique. The extension of this method to unstructured meshes results in an efficient solution procedure, when compared with other unstructured mesh methods, but the accuracy is affected by both the mesh quality and the need to estimate face fluxes from elemental values. Developments in both these areas have improved the accuracy of the approach but there are still bounds to its applicability. Dr Croft has been involved in the supervision of PhD projects that have investigated the coupling of vertex based FV, which handles unstructured meshes very well but is not very efficient, with cell centred FV to offer a staggered approach to the hydrodynamics and also the use of multi-grid techniques in parallel and their application using unstructured meshes.</p>""]",Null,3123117525,Nick,Croft,"[""Academic Office - A_204"",""Second Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c64d6f9d1d8a1249c8d,"[""<p><strong></strong>My current research activities involve the development of nanomaterials and processes for the fabrication of compact and porous semiconductor metal oxide layers. I tend to favour a low-C footprint approach (aqueous precursors, low-temperature processing, roll-to-roll compatible deposition methods) to enable the commercialisation of novel products in the fields of 3<sup>rd</sup> generation photovoltaics and water purification based on the use of these advanced coatings. I also contribute to the characterization of a wide range materials across various projects and provide basic training on techniques such as FEG-SEM, surface area/porosimetry and X-Ray diffraction.</p>"",""<p>My teaching activities are spread across various portfolios of the College of Engineering: Foundation Year (EG-080: Fundamentals of Materials), Year 1 Materials and Chemical Engineering (EGA110: Instrumental and Analytical Chemistry); EGA113: Materials Case Studies) and Postgraduate Materials Engineering (EGS-M12: Applied Instrumental &amp; Analytical Techniques, starting in February 2017)</p>"",""<p>Finally, I have joined the Employability Skills Team in November 2015 as the Materials Engineering Employability Champion. I offer support to all students in Materials Engineering with regards to their career development (CV surgery, mentoring, etc.) and develop links between our department and the industry to facilitate our students’ pathway towards employment. I also make sure that our students get linked to our professional body, the IOM3 (Institute of Materials, Minerals, and Mining), and work towards their Chartership.</p>""]",Null,7949464724,Cecile,Charbonneau,"[""Academic Office - A219"",""Second Floor"",""Engineering East"",""Bay  Campus""]",Dr
61117c65d6f9d1d8a1249caf,"[""<p>Dr Mark Coleman is a Senior Lecturer in Metallurgy at the College of Engineering, Swansea University. Mark teaches Materials Science and Engineering to most of the first-year engineering students and plays an active role in public engagement, outreach activities and recruitment. Dr Coleman is the Materials Engineering Admissions tutor and public engagement and outreach coordinator as well as the Materials first year coordinator.</p>"",""<p>As a materials scientist and researcher Dr Coleman runs a small research group of Masters, PhD and EngD students that use high resolution analytical tools, such as scanning electron microscopes (SEM's), Transmission Electron Microscopes (TEM’s) and X-Ray Micro CT to characterize materials at the Micro and sometimes Nano scale. Mark has a background of collaborating with industry to analyse failure mechanisms of components and optimizing materials processing routes to enhance materials properties. Mark is particularly interested in the idea of tailoring materials microstructures to optimize the final required mechanical properties of a component.</p>""]",,4220437852,Mark,Coleman,[],Dr
61117c69d6f9d1d8a1249d30,"[""<p><strong></strong><strong>Research interests:</strong></p>"",""<p><strong>Research activities:</strong></p>"",""<p><strong>Dr Clee has worked as a Design Consultant with:</strong></p>""]",Null,5963584234,Michael,Clee,"[""Academic Office - A_024"",""Ground Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c69d6f9d1d8a1249d33,"[""<p>Jude is a Senior Lecturer in Civil Engineering at Swansea University. He did his undergraduate studies in the Faculty of Engineering and Design at Institute of Technology, Sligo (Ireland), where he also later completed his PhD titled \""An Investigation of Pullout Behaviour of Geosynthetics in Marginal Fills\"".</p>"",""<p>Following time spent working as site engineer and land surveyor, Jude lectured in various institutions in Ireland before joining Swansea University in 2014.</p>"",""<p>Jude is a strong believer in embedding industrial collaboration into academia and is always active in creating opportunities for students to meet and work with engineers, planning numerous site visits, employer talks and research project partnerships.</p>""]",Null,1186118114,Jude,Clancy,[],Dr
61117c6ad6f9d1d8a1249d74,"[""<p>Dr Barrow is a Senior Lecture at the College of Engineering.</p>""]",Null,7181697427,Matthew,Barrow,"[""Academic Office - C_206"",""Second Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c6cd6f9d1d8a1249db4,"[""<p><strong></strong>Hari is a Senior Lecturer in Biomedical Engineering at Swansea University. He did his undergraduate studies 2004-2008 in the Department of Mechanical Engineering at Imperial College London, where he also later completed his PhD titled \""Blast loading of fibre reinforced polymer composite structures\"". He worked in the Mechanics of Materials Section and Soft Solids Group 2011-2013 as a postdoc, completing computational and experimental projects related to impact, nonlinear material behaviour and fracture.</p>"",""<p>In 2013, he was awarded a Research Fellowship funded by The Royal British Legion and Imperial College London to study Lung Mechanics in the Department of Bioengineering and The Centre for Blast Injury Studies. Here, he developed his research area focused on creating optimised protection strategies against injury, through characterisation of human body biomechanics in trauma.</p>"",""<p>His current research interests are focussed on lung mechanics. This involves both macro- and micro-scale evaluation of thoracic structural response to blast and impact. The aim of the research is to improve the understanding of underlying failure mechanisms occurring within the lungs to improve both the injury treatment and injury prevention. He is also studying new materials options and materials processing methods for improved energy dissipation in blast environments, which can be tuned to mitigate against a given injury mechanism or combination of mechanisms. At the <a href=\""http://www.swansea.ac.uk/engineering/zcce/\"">Zienkiewicz Centre for Computational Engineering</a>, he uses computationally-driven approaches to deliver targeted engineering solutions.</p>""]",Null,6454824096,Hari,Arora,[],Dr
61117c76d6f9d1d8a1249f67,"[""<p>.</p>""]",Null,5361231122,Paul,Williams,"[""Academic Office - C_205"",""Second Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c77d6f9d1d8a1249f7f,"[""<p>Dr Yunqing Xuan, FRMetS, FIMA, FIHE is a civil engineer by training but at the same time a hydro-meteorologist with a range of interdisciplinary research interests in modelling hydrological processes interfacing with atmosphere and societies. In practical words, he has been working as both a practitioner and a researcher in several fields: hydrology and hydrometeorology using advanced computer modelling studying extreme events; weather radars and rainfall nowcasting; flood risk management and climate change impact/adaption in water sector.<br><br>Dr Xuan strives to contribute to the learner and professional communities. This includes his other undertakings as the Vice Chair of the Welsh Local Centre of the Royal Meteorological Society, Review Editor of the Weather journal and Board Member of the Conference Committee of the Institute of Mathematics and Its Applications.  <br><br>Dr Xuan welcomes prospective PhD students in the following areas or closely related. Please get in touch use the contact info on this page:</p>"",""<p>For Chinese PhD applicant, please consider applying the CSC scholarship to fund your study. </p>""]",Null,7075355064,Yunqing,Xuan,[],Dr
61117c77d6f9d1d8a1249f84,"[""<p>Patricia is a water engineer with a background in both the private and public water sector. She has expertise in the design of flood alleviation schemes and wastewater networks.</p>"",""<p>She leads on Academic Programme Enhancement and Development for the College of Engineering and is the Academic Student Engagement Lead for the College. She is a strong advocate of student voice and partnership with students and is interested in exploring conflicts between student voice and institutional and staff resilience.</p>"",""<p>Her main area of research is into the social impact of engineers and engineering – critiquing how the methodologies adopted by engineers can sometimes run counter to the needs of communities they serve and reinforce structures of power that maintain inequality. Civil Engineering in particular is inextricably linked up with societal change, and responsible engineering is about understanding wider environmental and social impacts of design and construction. Patricia teaches creative design modules that give students tools and techniques to find their own brand of creativity, while prompting students to consider how their individual privilege and biases impact on their design decisions.</p>"",""<p>Patricia is exploring the use of VR in teaching and research to improve spatial competencies, rapid evaluation and decision making strategies.</p>"",""<p>She is interested in the use of slime mould (Physarum polycephalum) in optimising transport networks, how Japanese Knotweed impacts river flow dynamics, and the use of string-jammed gravel (sometimes called reversible concrete) as a replacement material for concrete.</p>""]",Null,8877006022,Patricia,Xavier,[],Dr
61117c77d6f9d1d8a1249f85,"[""<p>Dr. Clare Wood is Associate Professor at Engineering in Swansea University.</p>""]",Null,9107071205,Clare,Wood,"[""Academic Office - A_124"",""First Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c77d6f9d1d8a1249f86,"[""<p>My principal research interest is in surface chemistry, materials, polymers, and colloids and also in developing and understanding the correlations between the structures adopted by surfactants/polymeric surfactants at interfaces and the physical properties of these materials in solutions. Such materials have an extensive range of applications and are widely used from enhanced oil recovery (EOR) and personal care formulations through to drug delivery vehicles.<br><br>My current work in the <a href=\""/engineering/research/esri/\"">Energy Safety Research Institute (ESRI)</a> is focused mainly on material chemistry, functionalisation/synthesis of nanoparticles and microparticles.</p>""]",Null,9124296506,Shirin,Alexander,[],Dr
61117c78d6f9d1d8a1249f9c,"[""<p>Portfolio Director for Chemical and Environmental Engineering.</p>"",""<p>Specialist Subjects: Chemical Engineering, water and wastewater treatment processes, ozone systems, photocatalysis, catalytic oxidation, UV, Advanced Oxidation Processes (AOPs), micropollutants, Emerging Contaminants , Endocrine Disrupting Chemicals (EDCs), chemical free water treatment, hybrid ozone/membrane systems, and plasma water treatment.</p>"",""<p>Fellow of the Institution of Chemical Engineers (FIChemE), Chartered Engineer, Fellow of the Higher Education Academy (FHEA), and Member of the International Ozone Association (IOA).</p>""]",Null,9407956350,Chedly,Tizaoui,"[""Academic Office - C_201"",""Second Floor"",""Engineering Central"",""Bay  Campus""]",Dr
61117c78d6f9d1d8a1249fa0,"[""<p>Graeme joined the University in 2019 after working in the construction industry for over 30 years. He is a Chartered Civil and Structural engineer, being a Fellow of the Institution of Structural Engineers. He is a reviewer with the Institution of Civil Engineers (ICE) where he assesses candidate to become professionally qualified.</p>"",""<p>Graeme is also on the Initial Professional Development Panel; where he reviews the training system for graduates on route to professional qualification. He represents ICE and Swansea University on various working groups with the Engineering Council and the JBM exam board.</p>"",""<p>During his career in construction, Graeme worked for consultants, clients and contractors mainly in the heavy industrial end of civil / structural engineering. He has worked in a number of sectors, including, petrochem, power (inc. nuclear), aerospace and healthcare.</p>""]",Null,2136015583,Graeme,Thelwell,[],Mr
61117c78d6f9d1d8a1249fc1,"[""<p style=\""text-align: justify;\"">I obtained my PhD in 2009 from the Civil Engineering School of UPC-BarcelonaTech, ranked 23rd in the world in the field of Civil and Structural Engineering, after obtaining my 5-year degree from the UPC School of Mathematics, ranked first in Spain for over a decade. During this period I received three <strong>awards</strong> from the European Association for Computational Methods in Applied Sciences, the Spanish Association for Computational Methods in Engineering and the publisher Birkhauser-Verlag for the <strong>best thesis in Spain and Europe</strong>. In 2009 I moved to Swansea, to work in the renowned <a href=\""https://www.swansea.ac.uk/engineering/zcce/\"" target=\""_blank\"">Zienkiewicz Centre for Computational Engineering</a> as a post-doctoral research assistant and I became faculty member in 2012. Since then, I have received a number of honours and awards from the publisher EMERALD and the Welsh government.</p>"",""<p style=\""text-align: justify;\"">I am the current <strong>President of the <a href=\""https://ukacm.org/\"" target=\""_blank\"">UK Association for Computational Mechanics</a></strong> and I also hold a number of positions in the <a href=\""https://www.eccomas.org/\"" target=\""_blank\"">European Association for Computational Methods in Applied Sciences</a> and the <a href=\""https://iacm.info/\"" target=\""_blank\"">International Association for Computational Mechanics</a>.</p>"",""<p style=\""text-align: justify;\""> </p>""]",,2245438949,Rubén,Sevilla,"[""Academic Office - A_128"",""First Floor"",""Engineering Central"",""Bay  Campus""]",Professor
61117c7dd6f9d1d8a124a074,"[""<p>Specialist Subjects: Micro manufacturing, micro electrical discharge machining, polymer processing, length scale integration, lean manufacture, process design, surface activation, biomimetics<br><br>My main research focus lies within the field of Micro and Nano Technology (MNT).<br><br>The focus of my PhD studies at the Manufacturing Engineering Centre, Cardiff University was Micro Manufacturing. In particular, micro electrical discharge machining for application within the production of micro injection mould tooling and micro component manufacture.<br><br>I have undertaken MNT research under EU FP6, FP7, EPSRC, TSB, WEFO and A4B funding programmes. My research activity is coupled by 8 years of industrial experience within both the automotive and medical device &amp; diagnostic sectors.<br><br>As a result I possess a strong technical and practical background within the fields of injection moulding tooling design/manufacture, surface activation and lean manufacture.</p>"",""<p>In addition, I am a Chartered Engineer (FIMechE) and a Senior Fellow of the Higher Education Academy.</p>""]",Null,3212902021,Andrew,Rees,"[""Office - 315"",""Third Floor"",""Engineering North"",""Bay  Campus""]",Dr
61117c7dd6f9d1d8a124a08e,"[""<p>Dr Salim M Salim CEng MIMechE develops and coordinates strategies for international student recruitment and partnership for the College of Engineering. He engages with external stakeholders to progress institutional collaborations and raise Swansea University's profile and reputation. He travels globally to establish educational partnerships and deliver guest lectures and research talks.</p>"",""<p>Dr Salim has gained extensive experience in transnational education having lived and worked in Asia, Middle East and Africa. He has developed research collaborations in Malaysia, China, Italy and Japan, published over 40 articles and presented at international conferences. His research expertise is in CFD and Urban Fluid Mechanics.</p>"",""<p>Dr Salim instructs on Engineering Analysis and supervises research projects in <a href=\""/engineering/zcce/\"">Computational Fluid Dynamics</a> with a focus on Urban Fluid Mechanics, Fluid-Structure Interactions and Turbulence Modelling. </p>"",""<p>Dr Salim is a registered <a href=\""https://www.engc.org.uk/ceng\"">Chartered Engineer</a> and elected Member of the <a href=\""https://www.imeche.org/\"">Institution of Mechanical Engineers</a>. He is an Honorary Senior Lecture at the University of Dundee and is a member of the UK Fluid Networks <a href=\""https://fluids.ac.uk/sig/UrbanFM\"">Urban Fluid Mechanics</a> Group.</p>""]",Null,4175999341,Salim,M. Salim,[],Dr
